ID,SalePrice
2755,125170.0888190808
2756,101147.6519066852
2757,65812.59110969002
2758,91875.74050793186
2759,153895.71443686742
2760,118997.09055780114
2761,143769.32701016834
2762,144606.82002615146
2763,187364.9671852325
2764,163132.34407964474
2765,273414.7642544907
2766,141263.77427904287
2767,84278.0483332357
2768,141754.56201624923
2769,129148.07247665804
2770,151109.8113370744
2771,119480.22925633867
2772,117954.95606953543
2773,141809.40576092352
2774,138315.30556483098
2775,133617.15845779303
2776,143021.13876595846
2777,150852.17921744825
2778,118317.70801219628
2779,116341.76117475584
2780,99951.1232151431
2781,100312.97319197156
2782,85971.48768414014
2783,101975.42504719312
2784,127539.40391847333
2785,132033.205976749
2786,81085.23774891697
2787,118120.33395112702
2788,68462.37263448018
2789,187296.18905596828
2790,93248.88122937764
2791,112043.75756050626
2792,47215.18266947189
2793,176048.4508365336
2794,101348.75776169566
2795,116159.32190673557
2796,104958.10782806287
2797,183546.63279414125
2798,112197.49706075175
2799,107973.3656592808
2800,61749.8635584385
2801,115462.85950884815
2802,137682.63215464648
2803,163515.60066901898
2804,133730.2478049271
2805,99651.39551121443
2806,79953.62772077286
2807,164566.2699555079
2808,153610.66135465875
2809,134673.1875120148
2810,132963.0745372038
2811,156009.13313219667
2812,151309.91389739644
2813,142748.66337546025
2814,148212.80001842513
2815,112228.79364989417
2816,214619.28737051156
2817,157270.0294363277
2818,127062.82158466722
2819,170112.46079104004
2820,134697.49023459642
2821,99094.13860202442
2822,188989.5639108859
2823,245564.4996138916
2824,179983.2869342741
2825,152185.14119715738
2826,130747.37879521883
2827,144092.87525848756
2828,226019.6231983766
2829,199517.4148645223
2830,217761.90591039776
2831,181692.3504799232
2832,219186.00322494996
2833,283819.2426917852
2834,213059.86175867348
2835,208145.24166791295
2836,194351.01813007452
2837,152762.82687192643
2838,149189.34385725926
2839,184502.2895465211
2840,198776.25190753318
2841,207192.7049765833
2842,227199.70744797555
2843,144057.17281721366
2844,156814.59003630799
2845,123464.5428940931
2846,215796.2870897869
2847,198938.38883851163
2848,219860.59235346623
2849,199743.36505181628
2850,279191.0137688455
2851,230177.36357668389
2852,227447.721971224
2853,238028.09239370577
2854,141430.36424815026
2855,205266.66267403125
2856,197537.05314724083
2857,189129.39350448063
2858,204569.9300654449
2859,124403.46441977238
2860,123894.50271385539
2861,129479.04133784624
2862,194393.45799381763
2863,131833.93139901396
2864,242671.22826322445
2865,131613.19815752233
2866,151955.45996127775
2867,97485.58972029609
2868,89734.57069974898
2869,114291.36986913241
2870,133634.40905267725
2871,94931.5043630485
2872,57916.66423831875
2873,113045.80610031587
2874,136784.81542284766
2875,115387.9100138349
2876,163744.51345023036
2877,142047.45527132784
2878,185088.09356708804
2879,137975.12500860472
2880,97956.8712784312
2881,162074.7853139114
2882,164386.53584236503
2883,184652.7071955659
2884,209791.71981024326
2885,207477.3052175369
2886,213372.3965438131
2887,102178.1611924386
2888,126209.78424171897
2889,56876.92309353804
2890,93063.8180461894
2891,138514.2800992649
2892,64062.970467709936
2893,92791.39263731526
2894,51947.612122464896
2895,335467.5860491194
2896,304921.03922862647
2897,197199.31025849775
2898,160964.75161142639
2899,231931.08261802318
2900,154454.4696127664
2901,197960.7253006443
2902,173084.67900012492
2903,322522.5675716724
2904,357861.6422451475
2905,96396.28711147995
2906,225242.19410934608
2907,103863.86443735557
2908,134130.2188992427
2909,165247.57896522456
2910,95121.23466148201
2911,79779.10596187787
2912,142615.0543005225
2913,88816.26437089404
2914,78066.65048827566
2915,83800.61491721355
2916,86349.10855177675
2917,166300.22279290835
2918,120898.936805859
2919,226441.7001972718
